15, 165, 5, 17414934 
15, 165, 3, 7408490 
15, 165, 2, 1085892 
15, 165, 4, 1069208 
15, 165, 1, 1534 
15, 166, 6, 28610448 
15, 166, 5, 16668882 
15, 166, 3, 5374819 
15, 166, 4, 840161 
15, 166, 2, 633323 
15, 166, 1, 714 
15, 167, 6, 22372988 
15, 167, 5, 17791171 
15, 167, 3, 8534280 
15, 167, 2, 1404024 
15, 167, 4, 1286580 
15, 167, 1, 2413 
15, 168, 6, 20229659 
15, 168, 5, 17690633 
15, 168, 3, 9673212 
15, 168, 2, 1845534 
15, 168, 4, 1414719 
15, 168, 1, 6167 
15, 169, 6, 25349429 
15, 169, 5, 17235542 
15, 169, 3, 7103481 
15, 169, 4, 1062547 
15, 169, 2, 973311 
15, 169, 1, 334 
15, 16, 6, 18772775 
15, 16, 5, 14244281 
15, 16, 3, 12074216 
15, 16, 2, 2428647 
15, 16, 4, 831175 
15, 16, 1, 1414 
15, 170, 6, 28934189 
15, 170, 5, 16136143 
15, 170, 3, 5540327 
15, 170, 4, 730465 
15, 170, 2, 682989 
15, 170, 1, 232 
15, 171, 6, 27243040 
15, 171, 5, 16693740 
15, 171, 3, 6240772 
15, 171, 4, 837698 
15, 171, 2, 824887 
15, 171, 1, 1522 
15, 172, 6, 23020391 
15, 172, 5, 17253917 
15, 172, 3, 8457102 
15, 172, 2, 1419796 
15, 172, 4, 1101055 
15, 172, 1, 2537 
15, 173, 6, 29706814 
15, 173, 5, 16490478 
15, 173, 3, 4727299 
15, 173, 4, 774775 
15, 173, 2, 537496 
15, 173, 1, 427 
15, 174, 6, 18609364 
15, 174, 5, 13780993 
15, 174, 3, 12290003 
15, 174, 2, 2568660 
15, 174, 4, 855218 
15, 174, 1, 384 
15, 175, 3, 14365283 
15, 175, 6, 13611389 
15, 175, 5, 12484122 
15, 175, 2, 3955105 
15, 175, 4, 1188586 
15, 175, 1, 3848 
15, 176, 6, 28585998 
15, 176, 5, 15836008 
15, 176, 3, 5982522 
15, 176, 2, 767129 
15, 176, 4, 681619 
15, 176, 1, 570 
15, 177, 6, 20891348 
15, 177, 5, 15409617 
15, 177, 3, 10586092 
15, 177, 2, 1982813 
15, 177, 4, 1140157 
15, 177, 1, 2596 
15, 178, 6, 24307229 
15, 178, 5, 18537239 
15, 178, 3, 6831375 
15, 178, 4, 1234195 
15, 178, 2, 1005927 
15, 178, 1, 7120 
15, 179, 6, 28613260 
15, 179, 5, 16255223 
15, 179, 3, 5674746 
15, 179, 4, 759172 
15, 179, 2, 711202 
15, 179, 1, 511 
15, 17, 6, 27998751 
15, 17, 5, 16768789 
15, 17, 3, 5698370 
15, 17, 4, 817082 
15, 17, 2, 726214 
15, 17, 1, 830 
15, 180, 6, 23166606 
15, 180, 5, 16812009 
15, 180, 3, 8651694 
15, 180, 2, 1406441 
15, 180, 4, 1097972 
15, 180, 1, 2152 
15, 181, 6, 29595421 
15, 181, 5, 16384436 
15, 181, 3, 4893619 
15, 181, 4, 750737 
15, 181, 2, 565468 
15, 181, 1, 647 
15, 182, 6, 25113328 
15, 182, 5, 16356675 
15, 182, 3, 7785937 
15, 182, 2, 1210334 
15, 182, 4, 843256 
15, 182, 1, 1328 
15, 183, 6, 32375403 
15, 183, 5, 14678387 
15, 183, 3, 4196814 
15, 183, 4, 504804 
15, 183, 2, 456085 
15, 183, 1, 405 
15, 184, 6, 28559524 
15, 184, 5, 15946975 
15, 184, 3, 5951200 
15, 184, 2, 753040 
15, 184, 4, 690141 
15, 184, 1, 623 
15, 185, 6, 28741497 
15, 185, 5, 16855423 
15, 185, 3, 5137937 
15, 185, 4, 847745 
15, 185, 2, 587415 
15, 185, 1, 1012 
15, 186, 6, 23873826 
15, 186, 5, 15738538 
15, 186, 3, 8914720 
15, 186, 2, 1442837 
15, 186, 4, 760952 
15, 186, 1, 1358 
15, 187, 6, 22399124 
15, 187, 5, 16916831 
15, 187, 3, 9003424 
15, 187, 2, 1531415 
15, 187, 4, 1064805 
15, 187, 1, 1009 
15, 188, 6, 25407028 
15, 188, 5, 17041039 
15, 188, 3, 7190075 
15, 188, 2, 1056014 
15, 188, 4, 934011 
15, 188, 1, 620 
15, 189, 6, 25123908 
15, 189, 5, 16788012 
15, 189, 3, 7522081 
15, 189, 2, 1166849 
15, 189, 4, 986869 
15, 189, 1, 1678 
15, 18, 6, 22510957 
15, 18, 5, 17356303 
15, 18, 3, 8627043 
15, 18, 2, 1525907 
15, 18, 4, 1129254 
15, 18, 1, 6086 
15, 190, 3, 14779741 
15, 190, 6, 10796939 
15, 190, 5, 4562996 
15, 190, 2, 2150139 
15, 190, 4, 213184 
15, 190, 1, 580 
15, 191, 6, 24554015 
15, 191, 5, 16062933 
15, 191, 3, 8403067 
15, 191, 2, 1288085 
15, 191, 4, 855337 
15, 191, 1, 2004 
15, 192, 6, 25859218 
15, 192, 5, 17047499 
15, 192, 3, 6890777 
15, 192, 4, 975359 
15, 192, 2, 970363 
15, 192, 1, 1141 
15, 193, 6, 24740046 
15, 193, 5, 13974354 
15, 193, 3, 9319841 
15, 193, 2, 1368944 
15, 193, 4, 576861 
15, 193, 1, 173 
15, 194, 6, 32548743 
15, 194, 5, 14497773 
15, 194, 3, 4234544 
15, 194, 4, 488889 
15, 194, 2, 447485 
15, 194, 1, 650 
15, 195, 6, 15545088 
15, 195, 5, 14753685 
15, 195, 3, 13077028 
15, 195, 2, 3323047 
15, 195, 4, 1320272 
15, 195, 1, 7264 
15, 196, 6, 23202504 
15, 196, 5, 16540212 
15, 196, 3, 8789950 
15, 196, 2, 1488379 
15, 196, 4, 1007052 
15, 196, 1, 1834 
15, 197, 6, 25361299 
15, 197, 5, 16793198 
15, 197, 3, 7315820 
15, 197, 2, 1094719 
15, 197, 4, 973781 
15, 197, 1, 2059 
15, 198, 6, 27569846 
15, 198, 5, 15860868 
15, 198, 3, 6597518 
15, 198, 2, 907721 
15, 198, 4, 695710 
15, 198, 1, 526 
15, 199, 6, 23666731 
15, 199, 5, 17079181 
15, 199, 3, 8219758 
15, 199, 2, 1295180 
15, 199, 4, 1046563 
15, 199, 1, 613 
15, 19, 6, 23231612 
15, 19, 5, 17439689 
15, 19, 3, 8209951 
15, 19, 2, 1375850 
15, 19, 4, 1090618 
15, 19, 1, 4228 
15, 1, 6, 23430664 
15, 1, 5, 16545006 
15, 1, 3, 8686259 
15, 1, 2, 1412998 
15, 1, 4, 910349 
15, 1, 1, 2646 
15, 200, 6, 24671160 
15, 200, 5, 17288948 
15, 200, 3, 7454596 
15, 200, 2, 1127639 
15, 200, 4, 1030562 
15, 200, 1, 1195 
15, 201, 6, 23280949 
15, 201, 5, 16253440 
15, 201, 3, 8903037 
15, 201, 2, 1496221 
15, 201, 4, 892224 
15, 201, 1, 508 
15, 202, 6, 30765623 
15, 202, 5, 15645788 
15, 202, 3, 4634943 
15, 202, 4, 644295 
15, 202, 2, 516110 
15, 202, 1, 394 
15, 203, 6, 35119333 
15, 203, 5, 13151302 
15, 203, 3, 3382353 
15, 203, 4, 355883 
15, 203, 2, 320016 
15, 203, 1, 222 
15, 204, 6, 25371763 
15, 204, 5, 16775875 
15, 204, 3, 7349045 
15, 204, 2, 1117542 
15, 204, 4, 890473 
15, 204, 1, 524 
15, 205, 6, 27727833 
15, 205, 5, 15668198 
15, 205, 3, 6682877 
15, 205, 2, 882566 
15, 205, 4, 654023 
15, 205, 1, 193 
15, 206, 6, 25005723 
15, 206, 5, 16560884 
15, 206, 3, 7704245 
15, 206, 2, 1197873 
15, 206, 4, 932661 
15, 206, 1, 605 
15, 207, 6, 31879183 
15, 207, 5, 15435158 
15, 207, 3, 3993448 
15, 207, 4, 643202 
15, 207, 2, 368676 
15, 207, 1, 1135 
15, 208, 6, 27097867 
15, 208, 5, 15730525 
15, 208, 3, 6978479 
15, 208, 2, 963368 
15, 208, 4, 757552 
15, 208, 1, 2009 
15, 209, 6, 22645140 
15, 209, 5, 17158567 
15, 209, 3, 8745607 
15, 209, 2, 1458915 
15, 209, 4, 1076817 
15, 209, 1, 2185 
15, 20, 6, 28411069 
15, 20, 5, 15952435 
15, 20, 3, 5998614 
15, 20, 2, 772761 
15, 20, 4, 719744 
15, 20, 1, 1030 
15, 210, 6, 29876851 
15, 210, 5, 15499421 
15, 210, 3, 5362363 
15, 210, 2, 639103 
15, 210, 4, 639065 
15, 210, 1, 202 
15, 211, 6, 23715153 
15, 211, 5, 17142391 
15, 211, 3, 8094771 
15, 211, 2, 1343094 
15, 211, 4, 1031121 
15, 211, 1, 1233 
15, 212, 6, 26029087 
15, 212, 5, 17079711 
15, 212, 3, 6789535 
15, 212, 4, 955753 
15, 212, 2, 942380 
15, 212, 1, 666 
15, 213, 6, 32339779 
15, 213, 5, 15060437 
15, 213, 3, 3938859 
15, 213, 4, 557699 
15, 213, 2, 411115 
15, 213, 1, 621 
15, 214, 6, 25187227 
15, 214, 5, 16673459 
15, 214, 3, 7595907 
15, 214, 2, 1140090 
15, 214, 4, 939230 
15, 214, 1, 1188 
15, 215, 6, 28682397 
15, 215, 5, 15998190 
15, 215, 3, 5824180 
15, 215, 2, 723412 
15, 215, 4, 703796 
15, 215, 1, 204 
15, 216, 6, 25015956 
15, 216, 5, 17657431 
15, 216, 3, 7008494 
15, 216, 4, 1066492 
15, 216, 2, 1039945 
15, 216, 1, 2653 
15, 217, 6, 26602346 
15, 217, 5, 17398969 
15, 217, 3, 6191285 
15, 217, 4, 979647 
15, 217, 2, 829561 
15, 217, 1, 1921 
15, 218, 6, 27465914 
15, 218, 5, 16581937 
15, 218, 3, 6176755 
15, 218, 4, 845070 
15, 218, 2, 803747 
15, 218, 1, 1025 
15, 219, 6, 22862187 
15, 219, 5, 16756824 
15, 219, 3, 8871692 
15, 219, 2, 1527842 
15, 219, 4, 1005583 
15, 219, 1, 1689 
15, 21, 6, 24146410 
15, 21, 5, 17878017 
15, 21, 3, 7375621 
15, 21, 2, 1158080 
15, 21, 4, 1152731 
15, 21, 1, 3047 
15, 220, 6, 24881010 
15, 220, 5, 17565712 
15, 220, 3, 7151304 
15, 220, 2, 1093624 
15, 220, 4, 1072128 
15, 220, 1, 5630 
15, 221, 6, 27057006 
15, 221, 5, 16832960 
15, 221, 3, 6286612 
15, 221, 2, 862639 
15, 221, 4, 859870 
15, 221, 1, 1960 
15, 222, 6, 27632369 
15, 222, 5, 16402021 
15, 222, 3, 6237269 
15, 222, 4, 805408 
15, 222, 2, 786831 
15, 222, 1, 306 
15, 223, 6, 28535449 
15, 223, 5, 16909491 
15, 223, 3, 5232909 
15, 223, 4, 883773 
15, 223, 2, 608583 
15, 223, 1, 727 
15, 224, 6, 29673730 
15, 224, 5, 15753608 
15, 224, 3, 5313644 
15, 224, 4, 686826 
15, 224, 2, 629533 
15, 224, 1, 315 
15, 225, 6, 31823410 
15, 225, 5, 15533453 
15, 225, 3, 3951339 
15, 225, 4, 630336 
15, 225, 2, 399005 
15, 225, 1, 369 
15, 226, 6, 32046897 
15, 226, 5, 15273212 
15, 226, 3, 3990517 
15, 226, 4, 604451 
15, 226, 2, 400309 
15, 226, 1, 0 
15, 227, 6, 30543805 
15, 227, 5, 15201229 
15, 227, 3, 5132618 
15, 227, 4, 614895 
15, 227, 2, 570248 
15, 227, 1, 749 
15, 228, 6, 29232117 
15, 228, 5, 15582770 
15, 228, 3, 5746506 
15, 228, 2, 722726 
15, 228, 4, 632070 
15, 228, 1, 1088 
15, 229, 6, 20990546 
15, 229, 5, 17516923 
15, 229, 3, 9428753 
15, 229, 2, 1723298 
15, 229, 4, 1296819 
15, 229, 1, 1935 
15, 22, 6, 25722488 
15, 22, 5, 17370782 
15, 22, 3, 6747510 
15, 22, 2, 995156 
15, 22, 4, 982808 
15, 22, 1, 1912 
15, 230, 6, 27788714 
15, 230, 5, 15983427 
15, 230, 3, 6412988 
15, 230, 2, 850381 
15, 230, 4, 701309 
15, 230, 1, 178 
15, 231, 6, 26791762 
15, 231, 5, 15147610 
15, 231, 3, 7591035 
15, 231, 2, 1118293 
15, 231, 4, 539936 
15, 231, 1, 202 
15, 232, 6, 21378316 
15, 232, 5, 15871504 
15, 232, 3, 10136339 
15, 232, 2, 1850377 
15, 232, 4, 913673 
15, 232, 1, 1069 
15, 233, 6, 23100103 
15, 233, 5, 16961986 
15, 233, 3, 8631433 
15, 233, 2, 1414097 
15, 233, 4, 1064022 
15, 233, 1, 2444 
15, 234, 6, 23937366 
15, 234, 5, 16732338 
15, 234, 3, 8278534 
15, 234, 2, 1327643 
15, 234, 4, 938938 
15, 234, 1, 791 
15, 235, 6, 20857044 
15, 235, 5, 17522040 
15, 235, 3, 9484982 
15, 235, 2, 1758735 
15, 235, 4, 1313501 
15, 235, 1, 1947 
15, 236, 6, 25889968 
15, 236, 5, 16945564 
15, 236, 3, 6958156 
15, 236, 2, 1000670 
15, 236, 4, 928393 
15, 236, 1, 1146 
15, 237, 6, 27801353 
15, 237, 5, 16284145 
15, 237, 3, 6209584 
15, 237, 2, 808401 
15, 237, 4, 768619 
15, 237, 1, 594 
15, 238, 6, 24745403 
15, 238, 5, 16250055 
15, 238, 3, 8137093 
15, 238, 2, 1203952 
15, 238, 4, 810247 
15, 238, 1, 1031 
15, 239, 6, 22455636 
15, 239, 5, 16935589 
15, 239, 3, 8942569 
15, 239, 2, 1539657 
15, 239, 4, 1084859 
15, 239, 1, 2835 
15, 23, 6, 25075421 
15, 23, 5, 17381744 
15, 23, 3, 7145425 
15, 23, 2, 1090725 
15, 23, 4, 986287 
15, 23, 1, 1767 
15, 240, 6, 22190569 
15, 240, 5, 17133688 
15, 240, 3, 8932362 
15, 240, 2, 1551063 
15, 240, 4, 1224164 
15, 240, 1, 2128 
15, 241, 6, 27170801 
15, 241, 5, 16625380 
15, 241, 3, 6351624 
15, 241, 2, 848022 
15, 241, 4, 847914 
15, 241, 1, 1292 
15, 242, 6, 27433926 
15, 242, 5, 16270369 
15, 242, 3, 6444811 
15, 242, 2, 841525 
15, 242, 4, 767491 
15, 242, 1, 1105 
15, 243, 6, 27842714 
15, 243, 5, 16546448 
15, 243, 3, 5959868 
15, 243, 2, 791681 
15, 243, 4, 785440 
15, 243, 1, 440 
15, 244, 6, 31272699 
15, 244, 5, 15126717 
15, 244, 3, 4654159 
15, 244, 4, 562962 
15, 244, 2, 524868 
15, 244, 1, 402 
15, 245, 6, 29411774 
15, 245, 5, 16220171 
15, 245, 3, 5143955 
15, 245, 4, 719043 
15, 245, 2, 613041 
15, 245, 1, 327 
15, 246, 6, 23999489 
15, 246, 5, 16317415 
15, 246, 3, 8530905 
15, 246, 2, 1391703 
15, 246, 4, 872739 
15, 246, 1, 1873 
15, 247, 6, 24883057 
15, 247, 5, 16769523 
15, 247, 3, 7700312 
15, 247, 2, 1180834 
15, 247, 4, 942403 
15, 247, 1, 2383 
15, 248, 6, 27785981 
15, 248, 5, 16149353 
15, 248, 3, 6313173 
15, 248, 2, 848047 
15, 248, 4, 730409 
15, 248, 1, 500 
15, 249, 6, 31061759 
15, 249, 5, 15267799 
15, 249, 3, 4687957 
15, 249, 4, 588575 
15, 249, 2, 545766 
15, 249, 1, 989 
15, 24, 6, 28765244 
15, 24, 5, 16800916 
15, 24, 3, 5149607 
15, 24, 4, 829497 
15, 24, 2, 627796 
15, 24, 1, 1818 
15, 250, 6, 24296707 
15, 250, 5, 17224572 
15, 250, 3, 7740753 
15, 250, 2, 1193348 
15, 250, 4, 1050788 
15, 250, 1, 2953 
15, 251, 6, 30693637 
15, 251, 5, 15554863 
15, 251, 3, 4749690 
15, 251, 4, 635853 
15, 251, 2, 536462 
15, 251, 1, 216 
15, 252, 6, 27353690 
15, 252, 5, 16367785 
15, 252, 3, 6398784 
15, 252, 2, 875262 
15, 252, 4, 840834 
15, 252, 1, 3084 
15, 253, 6, 28926100 
15, 253, 5, 16489540 
15, 253, 3, 5280583 
15, 253, 4, 785631 
15, 253, 2, 643087 
15, 253, 1, 2225 
15, 254, 6, 25327650 
15, 254, 5, 15792825 
15, 254, 3, 8091894 
15, 254, 2, 1219893 
15, 254, 4, 728017 
15, 254, 1, 839 
15, 255, 6, 22987019 
15, 255, 5, 16068311 
15, 255, 3, 9180442 
15, 255, 2, 1597839 
15, 255, 4, 845966 
